"LocID","Time","AgeGrp","SexID"
1526,"1975-1980","65-69",2
1526,"1975-1980","65-69",3
1526,"1975-1980","70-74",1
1526,"1975-1980","70-74",2
1526,"1975-1980","70-74",3
1526,"1975-1980","75-79",1
1526,"1975-1980","75-79",2
1526,"1975-1980","75-79",3
1526,"1975-1980","80-84",1
1526,"1975-1980","80-84",2
1526,"1975-1980","80-84",3
1526,"1975-1980","85-89",1
1526,"1975-1980","85-89",2
1526,"1975-1980","85-89",3
1526,"1975-1980","90-94",1
1526,"1975-1980","90-94",2
1526,"1975-1980","90-94",3
1526,"1975-1980","95-99",1
1526,"1975-1980","95-99",2
1526,"1975-1980","95-99",3
1526,"1975-1980","100+",1
1526,"1975-1980","100+",2
1526,"1975-1980","100+",3
1526,"1980-1985","0",1
1526,"1980-1985","0",2
1526,"1980-1985","0",3
1526,"1980-1985","1-4",1
1526,"1980-1985","1-4",2
1526,"1980-1985","1-4",3
1526,"1980-1985","5-9",1
1526,"1980-1985","5-9",2
1526,"1980-1985","5-9",3
1526,"1980-1985","10-14",1
1526,"1980-1985","10-14",2
1526,"1980-1985","10-14",3
1526,"1980-1985","15-19",1
1526,"1980-1985","15-19",2
1526,"1980-1985","15-19",3
1526,"1980-1985","20-24",1
1526,"1980-1985","20-24",2
1526,"1980-1985","20-24",3
1526,"1980-1985","25-29",1
1526,"1980-1985","25-29",2
1526,"1980-1985","25-29",3
1526,"1980-1985","30-34",1
1526,"1980-1985","30-34",2
1526,"1980-1985","30-34",3
1526,"1980-1985","35-39",1
1526,"1980-1985","35-39",2
1526,"1980-1985","35-39",3
1526,"1980-1985","40-44",1
1526,"1980-1985","40-44",2
1526,"1980-1985","40-44",3
1526,"1980-1985","45-49",1
1526,"1980-1985","45-49",2
1526,"1980-1985","45-49",3
1526,"1980-1985","50-54",1
1526,"1980-1985","50-54",2
1526,"1980-1985","50-54",3
1526,"1980-1985","55-59",1
1526,"1980-1985","55-59",2
1526,"1980-1985","55-59",3
1526,"1980-1985","60-64",1
1526,"1980-1985","60-64",2
1526,"1980-1985","60-64",3
1526,"1980-1985","65-69",1
1526,"1980-1985","65-69",2
1526,"1980-1985","65-69",3
1526,"1980-1985","70-74",1
1526,"1980-1985","70-74",2
1526,"1980-1985","70-74",3
1526,"1980-1985","75-79",1
1526,"1980-1985","75-79",2
1526,"1980-1985","75-79",3
1526,"1980-1985","80-84",1
1526,"1980-1985","80-84",2
1526,"1980-1985","80-84",3
1526,"1980-1985","85-89",1
1526,"1980-1985","85-89",2
1526,"1980-1985","85-89",3
1526,"1980-1985","90-94",1
1526,"1980-1985","90-94",2
1526,"1980-1985","90-94",3
1526,"1980-1985","95-99",1
1526,"1980-1985","95-99",2
1526,"1980-1985","95-99",3
1526,"1980-1985","100+",1
1526,"1980-1985","100+",2
1526,"1980-1985","100+",3
1526,"1985-1990","0",1
1526,"1985-1990","0",2
1526,"1985-1990","0",3
1526,"1985-1990","1-4",1
1526,"1985-1990","1-4",2
1526,"1985-1990","1-4",3
1526,"1985-1990","5-9",1
1526,"1985-1990","5-9",2
1526,"1985-1990","5-9",3
1526,"1985-1990","10-14",1
1526,"1985-1990","10-14",2
1526,"1985-1990","10-14",3
1526,"1985-1990","15-19",1
1526,"1985-1990","15-19",2
1526,"1985-1990","15-19",3
1526,"1985-1990","20-24",1
1526,"1985-1990","20-24",2
1526,"1985-1990","20-24",3
1526,"1985-1990","25-29",1
1526,"1985-1990","25-29",2
1526,"1985-1990","25-29",3
1526,"1985-1990","30-34",1
1526,"1985-1990","30-34",2
1526,"1985-1990","30-34",3
1526,"1985-1990","35-39",1
1526,"1985-1990","35-39",2
1526,"1985-1990","35-39",3
1526,"1985-1990","40-44",1
1526,"1985-1990","40-44",2
1526,"1985-1990","40-44",3
1526,"1985-1990","45-49",1
1526,"1985-1990","45-49",2
1526,"1985-1990","45-49",3
1526,"1985-1990","50-54",1
1526,"1985-1990","50-54",2
1526,"1985-1990","50-54",3
1526,"1985-1990","55-59",1
1526,"1985-1990","55-59",2
1526,"1985-1990","55-59",3
1526,"1985-1990","60-64",1
1526,"1985-1990","60-64",2
1526,"1985-1990","60-64",3
1526,"1985-1990","65-69",1
1526,"1985-1990","65-69",2
1526,"1985-1990","65-69",3
1526,"1985-1990","70-74",1
1526,"1985-1990","70-74",2
1526,"1985-1990","70-74",3
1526,"1985-1990","75-79",1
1526,"1985-1990","75-79",2
1526,"1985-1990","75-79",3
1526,"1985-1990","80-84",1
1526,"1985-1990","80-84",2
1526,"1985-1990","80-84",3
1526,"1985-1990","85-89",1
1526,"1985-1990","85-89",2
1526,"1985-1990","85-89",3
1526,"1985-1990","90-94",1
1526,"1985-1990","90-94",2
1526,"1985-1990","90-94",3
1526,"1985-1990","95-99",1
1526,"1985-1990","95-99",2
1526,"1985-1990","95-99",3
1526,"1985-1990","100+",1
1526,"1985-1990","100+",2
1526,"1985-1990","100+",3
1526,"1990-1995","0",1
1526,"1990-1995","0",2
1526,"1990-1995","0",3
1526,"1990-1995","1-4",1
1526,"1990-1995","1-4",2
1526,"1990-1995","1-4",3
1526,"1990-1995","5-9",1
1526,"1990-1995","5-9",2
1526,"1990-1995","5-9",3
1526,"1990-1995","10-14",1
1526,"1990-1995","10-14",2
1526,"1990-1995","10-14",3
1526,"1990-1995","15-19",1
1526,"1990-1995","15-19",2
1526,"1990-1995","15-19",3
1526,"1990-1995","20-24",1
1526,"1990-1995","20-24",2
1526,"1990-1995","20-24",3
1526,"1990-1995","25-29",1
1526,"1990-1995","25-29",2
1526,"1990-1995","25-29",3
1526,"1990-1995","30-34",1
1526,"1990-1995","30-34",2
1526,"1990-1995","30-34",3
1526,"1990-1995","35-39",1
1526,"1990-1995","35-39",2
1526,"1990-1995","35-39",3
1526,"1990-1995","40-44",1
1526,"1990-1995","40-44",2
1526,"1990-1995","40-44",3
1526,"1990-1995","45-49",1
1526,"1990-1995","45-49",2
1526,"1990-1995","45-49",3
1526,"1990-1995","50-54",1
1526,"1990-1995","50-54",2
1526,"1990-1995","50-54",3
1526,"1990-1995","55-59",1
1526,"1990-1995","55-59",2
1526,"1990-1995","55-59",3
1526,"1990-1995","60-64",1
1526,"1990-1995","60-64",2
1526,"1990-1995","60-64",3
1526,"1990-1995","65-69",1
1526,"1990-1995","65-69",2
1526,"1990-1995","65-69",3
1526,"1990-1995","70-74",1
1526,"1990-1995","70-74",2
1526,"1990-1995","70-74",3
1526,"1990-1995","75-79",1
1526,"1990-1995","75-79",2
1526,"1990-1995","75-79",3
1526,"1990-1995","80-84",1
1526,"1990-1995","80-84",2
1526,"1990-1995","80-84",3
1526,"1990-1995","85-89",1
1526,"1990-1995","85-89",2
1526,"1990-1995","85-89",3
1526,"1990-1995","90-94",1
1526,"1990-1995","90-94",2
1526,"1990-1995","90-94",3
1526,"1990-1995","95-99",1
1526,"1990-1995","95-99",2
1526,"1990-1995","95-99",3
1526,"1990-1995","100+",1
1526,"1990-1995","100+",2
1526,"1990-1995","100+",3
1526,"1995-2000","0",1
1526,"1995-2000","0",2
1526,"1995-2000","0",3
1526,"1995-2000","1-4",1
1526,"1995-2000","1-4",2
1526,"1995-2000","1-4",3
1526,"1995-2000","5-9",1
1526,"1995-2000","5-9",2
1526,"1995-2000","5-9",3
1526,"1995-2000","10-14",1
1526,"1995-2000","10-14",2
1526,"1995-2000","10-14",3
1526,"1995-2000","15-19",1
1526,"1995-2000","15-19",2
1526,"1995-2000","15-19",3
1526,"1995-2000","20-24",1
1526,"1995-2000","20-24",2
1526,"1995-2000","20-24",3
1526,"1995-2000","25-29",1
1526,"1995-2000","25-29",2
1526,"1995-2000","25-29",3
1526,"1995-2000","30-34",1
1526,"1995-2000","30-34",2
1526,"1995-2000","30-34",3
1526,"1995-2000","35-39",1
1526,"1995-2000","35-39",2
1526,"1995-2000","35-39",3
1526,"1995-2000","40-44",1
1526,"1995-2000","40-44",2
1526,"1995-2000","40-44",3
1526,"1995-2000","45-49",1
1526,"1995-2000","45-49",2
1526,"1995-2000","45-49",3
1526,"1995-2000","50-54",1
1526,"1995-2000","50-54",2
1526,"1995-2000","50-54",3
1526,"1995-2000","55-59",1
1526,"1995-2000","55-59",2
1526,"1995-2000","55-59",3
1526,"1995-2000","60-64",1
1526,"1995-2000","60-64",2
1526,"1995-2000","60-64",3
1526,"1995-2000","65-69",1
1526,"1995-2000","65-69",2
1526,"1995-2000","65-69",3
1526,"1995-2000","70-74",1
1526,"1995-2000","70-74",2
1526,"1995-2000","70-74",3
1526,"1995-2000","75-79",1
1526,"1995-2000","75-79",2
1526,"1995-2000","75-79",3
1526,"1995-2000","80-84",1
1526,"1995-2000","80-84",2
1526,"1995-2000","80-84",3
1526,"1995-2000","85-89",1
1526,"1995-2000","85-89",2
1526,"1995-2000","85-89",3
1526,"1995-2000","90-94",1
1526,"1995-2000","90-94",2
1526,"1995-2000","90-94",3
1526,"1995-2000","95-99",1
1526,"1995-2000","95-99",2
1526,"1995-2000","95-99",3
1526,"1995-2000","100+",1
1526,"1995-2000","100+",2
1526,"1995-2000","100+",3
1526,"2000-2005","0",1
1526,"2000-2005","0",2
1526,"2000-2005","0",3
1526,"2000-2005","1-4",1
1526,"2000-2005","1-4",2
1526,"2000-2005","1-4",3
1526,"2000-2005","5-9",1
1526,"2000-2005","5-9",2
1526,"2000-2005","5-9",3
1526,"2000-2005","10-14",1
1526,"2000-2005","10-14",2
1526,"2000-2005","10-14",3
1526,"2000-2005","15-19",1
1526,"2000-2005","15-19",2
1526,"2000-2005","15-19",3
1526,"2000-2005","20-24",1
1526,"2000-2005","20-24",2
1526,"2000-2005","20-24",3
1526,"2000-2005","25-29",1
1526,"2000-2005","25-29",2
1526,"2000-2005","25-29",3
1526,"2000-2005","30-34",1
1526,"2000-2005","30-34",2
1526,"2000-2005","30-34",3
1526,"2000-2005","35-39",1
1526,"2000-2005","35-39",2
1526,"2000-2005","35-39",3
1526,"2000-2005","40-44",1
1526,"2000-2005","40-44",2
1526,"2000-2005","40-44",3
1526,"2000-2005","45-49",1
1526,"2000-2005","45-49",2
1526,"2000-2005","45-49",3
1526,"2000-2005","50-54",1
1526,"2000-2005","50-54",2
1526,"2000-2005","50-54",3
1526,"2000-2005","55-59",1
1526,"2000-2005","55-59",2
1526,"2000-2005","55-59",3
1526,"2000-2005","60-64",1
1526,"2000-2005","60-64",2
1526,"2000-2005","60-64",3
1526,"2000-2005","65-69",1
1526,"2000-2005","65-69",2
1526,"2000-2005","65-69",3
1526,"2000-2005","70-74",1
1526,"2000-2005","70-74",2
1526,"2000-2005","70-74",3
1526,"2000-2005","75-79",1
1526,"2000-2005","75-79",2
1526,"2000-2005","75-79",3
1526,"2000-2005","80-84",1
1526,"2000-2005","80-84",2
1526,"2000-2005","80-84",3
1526,"2000-2005","85-89",1
1526,"2000-2005","85-89",2
1526,"2000-2005","85-89",3
1526,"2000-2005","90-94",1
1526,"2000-2005","90-94",2
1526,"2000-2005","90-94",3
1526,"2000-2005","95-99",1
1526,"2000-2005","95-99",2
1526,"2000-2005","95-99",3
1526,"2000-2005","100+",1
1526,"2000-2005","100+",2
1526,"2000-2005","100+",3
1526,"2005-2010","0",1
1526,"2005-2010","0",2
1526,"2005-2010","0",3
1526,"2005-2010","1-4",1
1526,"2005-2010","1-4",2
1526,"2005-2010","1-4",3
1526,"2005-2010","5-9",1
1526,"2005-2010","5-9",2
1526,"2005-2010","5-9",3
1526,"2005-2010","10-14",1
1526,"2005-2010","10-14",2
1526,"2005-2010","10-14",3
1526,"2005-2010","15-19",1
1526,"2005-2010","15-19",2
1526,"2005-2010","15-19",3
1526,"2005-2010","20-24",1
1526,"2005-2010","20-24",2
1526,"2005-2010","20-24",3
1526,"2005-2010","25-29",1
1526,"2005-2010","25-29",2
1526,"2005-2010","25-29",3
1526,"2005-2010","30-34",1
1526,"2005-2010","30-34",2
1526,"2005-2010","30-34",3
1526,"2005-2010","35-39",1
1526,"2005-2010","35-39",2
1526,"2005-2010","35-39",3
1526,"2005-2010","40-44",1
1526,"2005-2010","40-44",2
1526,"2005-2010","40-44",3
1526,"2005-2010","45-49",1
1526,"2005-2010","45-49",2
1526,"2005-2010","45-49",3
1526,"2005-2010","50-54",1
1526,"2005-2010","50-54",2
1526,"2005-2010","50-54",3
1526,"2005-2010","55-59",1
1526,"2005-2010","55-59",2
1526,"2005-2010","55-59",3
1526,"2005-2010","60-64",1
1526,"2005-2010","60-64",2
1526,"2005-2010","60-64",3
1526,"2005-2010","65-69",1
1526,"2005-2010","65-69",2
1526,"2005-2010","65-69",3
1526,"2005-2010","70-74",1
1526,"2005-2010","70-74",2
1526,"2005-2010","70-74",3
1526,"2005-2010","75-79",1
1526,"2005-2010","75-79",2
1526,"2005-2010","75-79",3
1526,"2005-2010","80-84",1
1526,"2005-2010","80-84",2
1526,"2005-2010","80-84",3
1526,"2005-2010","85-89",1
1526,"2005-2010","85-89",2
1526,"2005-2010","85-89",3
1526,"2005-2010","90-94",1
1526,"2005-2010","90-94",2
1526,"2005-2010","90-94",3
1526,"2005-2010","95-99",1
1526,"2005-2010","95-99",2
1526,"2005-2010","95-99",3
1526,"2005-2010","100+",1
1526,"2005-2010","100+",2
1526,"2005-2010","100+",3
1526,"2010-2015","0",1
1526,"2010-2015","0",2
1526,"2010-2015","0",3
1526,"2010-2015","1-4",1
1526,"2010-2015","1-4",2
1526,"2010-2015","1-4",3
1526,"2010-2015","5-9",1
1526,"2010-2015","5-9",2
1526,"2010-2015","5-9",3
1526,"2010-2015","10-14",1
1526,"2010-2015","10-14",2
1526,"2010-2015","10-14",3
1526,"2010-2015","15-19",1
1526,"2010-2015","15-19",2
1526,"2010-2015","15-19",3
1526,"2010-2015","20-24",1
1526,"2010-2015","20-24",2
1526,"2010-2015","20-24",3
1526,"2010-2015","25-29",1
1526,"2010-2015","25-29",2
1526,"2010-2015","25-29",3
1526,"2010-2015","30-34",1
1526,"2010-2015","30-34",2
1526,"2010-2015","30-34",3
1526,"2010-2015","35-39",1
1526,"2010-2015","35-39",2
1526,"2010-2015","35-39",3
1526,"2010-2015","40-44",1
1526,"2010-2015","40-44",2
1526,"2010-2015","40-44",3
1526,"2010-2015","45-49",1
1526,"2010-2015","45-49",2
1526,"2010-2015","45-49",3
1526,"2010-2015","50-54",1
1526,"2010-2015","50-54",2
1526,"2010-2015","50-54",3
1526,"2010-2015","55-59",1
1526,"2010-2015","55-59",2
1526,"2010-2015","55-59",3
1526,"2010-2015","60-64",1
1526,"2010-2015","60-64",2
1526,"2010-2015","60-64",3
1526,"2010-2015","65-69",1
1526,"2010-2015","65-69",2
1526,"2010-2015","65-69",3
1526,"2010-2015","70-74",1
1526,"2010-2015","70-74",2
1526,"2010-2015","70-74",3
1526,"2010-2015","75-79",1
1526,"2010-2015","75-79",2
1526,"2010-2015","75-79",3
1526,"2010-2015","80-84",1
1526,"2010-2015","80-84",2
1526,"2010-2015","80-84",3
1526,"2010-2015","85-89",1
1526,"2010-2015","85-89",2
1526,"2010-2015","85-89",3
1526,"2010-2015","90-94",1
1526,"2010-2015","90-94",2
1526,"2010-2015","90-94",3
1526,"2010-2015","95-99",1
1526,"2010-2015","95-99",2
1526,"2010-2015","95-99",3
1526,"2010-2015","100+",1
1526,"2010-2015","100+",2
1526,"2010-2015","100+",3
1526,"2015-2020","0",1
1526,"2015-2020","0",2
1526,"2015-2020","0",3
1526,"2015-2020","1-4",1
1526,"2015-2020","1-4",2
1526,"2015-2020","1-4",3
1526,"2015-2020","5-9",1
1526,"2015-2020","5-9",2
1526,"2015-2020","5-9",3
1526,"2015-2020","10-14",1
1526,"2015-2020","10-14",2
1526,"2015-2020","10-14",3
1526,"2015-2020","15-19",1
1526,"2015-2020","15-19",2
1526,"2015-2020","15-19",3
1526,"2015-2020","20-24",1
1526,"2015-2020","20-24",2
1526,"2015-2020","20-24",3
1526,"2015-2020","25-29",1
1526,"2015-2020","25-29",2
1526,"2015-2020","25-29",3
1526,"2015-2020","30-34",1
1526,"2015-2020","30-34",2
1526,"2015-2020","30-34",3
1526,"2015-2020","35-39",1
1526,"2015-2020","35-39",2
1526,"2015-2020","35-39",3
1526,"2015-2020","40-44",1
1526,"2015-2020","40-44",2
1526,"2015-2020","40-44",3
1526,"2015-2020","45-49",1
1526,"2015-2020","45-49",2
1526,"2015-2020","45-49",3
1526,"2015-2020","50-54",1
1526,"2015-2020","50-54",2
1526,"2015-2020","50-54",3
1526,"2015-2020","55-59",1
1526,"2015-2020","55-59",2
1526,"2015-2020","55-59",3
1526,"2015-2020","60-64",1
1526,"2015-2020","60-64",2
1526,"2015-2020","60-64",3
1526,"2015-2020","65-69",1
1526,"2015-2020","65-69",2
1526,"2015-2020","65-69",3
1526,"2015-2020","70-74",1
1526,"2015-2020","70-74",2
1526,"2015-2020","70-74",3
1526,"2015-2020","75-79",1
1526,"2015-2020","75-79",2
1526,"2015-2020","75-79",3
1526,"2015-2020","80-84",1
1526,"2015-2020","80-84",2
1526,"2015-2020","80-84",3
1526,"2015-2020","85-89",1
1526,"2015-2020","85-89",2
1526,"2015-2020","85-89",3
1526,"2015-2020","90-94",1
1526,"2015-2020","90-94",2
1526,"2015-2020","90-94",3
1526,"2015-2020","95-99",1
1526,"2015-2020","95-99",2
1526,"2015-2020","95-99",3
1526,"2015-2020","100+",1
1526,"2015-2020","100+",2
1526,"2015-2020","100+",3
1526,"2020-2025","0",1
1526,"2020-2025","0",2
1526,"2020-2025","0",3
1526,"2020-2025","1-4",1
1526,"2020-2025","1-4",2
1526,"2020-2025","1-4",3
1526,"2020-2025","5-9",1
1526,"2020-2025","5-9",2
1526,"2020-2025","5-9",3
1526,"2020-2025","10-14",1
1526,"2020-2025","10-14",2
1526,"2020-2025","10-14",3
1526,"2020-2025","15-19",1
1526,"2020-2025","15-19",2
1526,"2020-2025","15-19",3
1526,"2020-2025","20-24",1
1526,"2020-2025","20-24",2
1526,"2020-2025","20-24",3
1526,"2020-2025","25-29",1
1526,"2020-2025","25-29",2
1526,"2020-2025","25-29",3
1526,"2020-2025","30-34",1
1526,"2020-2025","30-34",2
1526,"2020-2025","30-34",3
1526,"2020-2025","35-39",1
1526,"2020-2025","35-39",2
1526,"2020-2025","35-39",3
1526,"2020-2025","40-44",1
1526,"2020-2025","40-44",2
1526,"2020-2025","40-44",3
1526,"2020-2025","45-49",1
1526,"2020-2025","45-49",2
1526,"2020-2025","45-49",3
1526,"2020-2025","50-54",1
1526,"2020-2025","50-54",2
1526,"2020-2025","50-54",3
1526,"2020-2025","55-59",1
1526,"2020-2025","55-59",2
1526,"2020-2025","55-59",3
1526,"2020-2025","60-64",1
1526,"2020-2025","60-64",2
1526,"2020-2025","60-64",3
1526,"2020-2025","65-69",1
1526,"2020-2025","65-69",2
1526,"2020-2025","65-69",3
1526,"2020-2025","70-74",1
1526,"2020-2025","70-74",2
1526,"2020-2025","70-74",3
1526,"2020-2025","75-79",1
1526,"2020-2025","75-79",2
1526,"2020-2025","75-79",3
1526,"2020-2025","80-84",1
1526,"2020-2025","80-84",2
1526,"2020-2025","80-84",3
1526,"2020-2025","85-89",1
1526,"2020-2025","85-89",2
1526,"2020-2025","85-89",3
1526,"2020-2025","90-94",1
1526,"2020-2025","90-94",2
1526,"2020-2025","90-94",3
1526,"2020-2025","95-99",1
1526,"2020-2025","95-99",2
1526,"2020-2025","95-99",3
1526,"2020-2025","100+",1
1526,"2020-2025","100+",2
1526,"2020-2025","100+",3
1526,"2025-2030","0",1
1526,"2025-2030","0",2
1526,"2025-2030","0",3
1526,"2025-2030","1-4",1
1526,"2025-2030","1-4",2
1526,"2025-2030","1-4",3
1526,"2025-2030","5-9",1
1526,"2025-2030","5-9",2
1526,"2025-2030","5-9",3
1526,"2025-2030","10-14",1
1526,"2025-2030","10-14",2
1526,"2025-2030","10-14",3
1526,"2025-2030","15-19",1
1526,"2025-2030","15-19",2
1526,"2025-2030","15-19",3
1526,"2025-2030","20-24",1
1526,"2025-2030","20-24",2
1526,"2025-2030","20-24",3
1526,"2025-2030","25-29",1
1526,"2025-2030","25-29",2
1526,"2025-2030","25-29",3
1526,"2025-2030","30-34",1
1526,"2025-2030","30-34",2
1526,"2025-2030","30-34",3
1526,"2025-2030","35-39",1
1526,"2025-2030","35-39",2
1526,"2025-2030","35-39",3
1526,"2025-2030","40-44",1
1526,"2025-2030","40-44",2
1526,"2025-2030","40-44",3
1526,"2025-2030","45-49",1
1526,"2025-2030","45-49",2
1526,"2025-2030","45-49",3
1526,"2025-2030","50-54",1
1526,"2025-2030","50-54",2
1526,"2025-2030","50-54",3
1526,"2025-2030","55-59",1
1526,"2025-2030","55-59",2
1526,"2025-2030","55-59",3
1526,"2025-2030","60-64",1
1526,"2025-2030","60-64",2
1526,"2025-2030","60-64",3
1526,"2025-2030","65-69",1
1526,"2025-2030","65-69",2
1526,"2025-2030","65-69",3
1526,"2025-2030","70-74",1
1526,"2025-2030","70-74",2
1526,"2025-2030","70-74",3
1526,"2025-2030","75-79",1
1526,"2025-2030","75-79",2
1526,"2025-2030","75-79",3
1526,"2025-2030","80-84",1
1526,"2025-2030","80-84",2
1526,"2025-2030","80-84",3
1526,"2025-2030","85-89",1
1526,"2025-2030","85-89",2
1526,"2025-2030","85-89",3
1526,"2025-2030","90-94",1
1526,"2025-2030","90-94",2
1526,"2025-2030","90-94",3
1526,"2025-2030","95-99",1
1526,"2025-2030","95-99",2
1526,"2025-2030","95-99",3
1526,"2025-2030","100+",1
1526,"2025-2030","100+",2
1526,"2025-2030","100+",3
1526,"2030-2035","0",1
1526,"2030-2035","0",2
1526,"2030-2035","0",3
1526,"2030-2035","1-4",1
1526,"2030-2035","1-4",2
1526,"2030-2035","1-4",3
1526,"2030-2035","5-9",1
1526,"2030-2035","5-9",2
1526,"2030-2035","5-9",3
1526,"2030-2035","10-14",1
1526,"2030-2035","10-14",2
1526,"2030-2035","10-14",3
1526,"2030-2035","15-19",1
1526,"2030-2035","15-19",2
1526,"2030-2035","15-19",3
1526,"2030-2035","20-24",1
1526,"2030-2035","20-24",2
1526,"2030-2035","20-24",3
1526,"2030-2035","25-29",1
1526,"2030-2035","25-29",2
1526,"2030-2035","25-29",3
1526,"2030-2035","30-34",1
1526,"2030-2035","30-34",2
1526,"2030-2035","30-34",3
1526,"2030-2035","35-39",1
1526,"2030-2035","35-39",2
1526,"2030-2035","35-39",3
1526,"2030-2035","40-44",1
1526,"2030-2035","40-44",2
1526,"2030-2035","40-44",3
1526,"2030-2035","45-49",1
1526,"2030-2035","45-49",2
1526,"2030-2035","45-49",3
1526,"2030-2035","50-54",1
1526,"2030-2035","50-54",2
1526,"2030-2035","50-54",3
1526,"2030-2035","55-59",1
1526,"2030-2035","55-59",2
1526,"2030-2035","55-59",3
1526,"2030-2035","60-64",1
1526,"2030-2035","60-64",2
1526,"2030-2035","60-64",3
1526,"2030-2035","65-69",1
1526,"2030-2035","65-69",2
1526,"2030-2035","65-69",3
1526,"2030-2035","70-74",1
1526,"2030-2035","70-74",2
1526,"2030-2035","70-74",3
1526,"2030-2035","75-79",1
1526,"2030-2035","75-79",2
1526,"2030-2035","75-79",3
1526,"2030-2035","80-84",1
1526,"2030-2035","80-84",2
1526,"2030-2035","80-84",3
1526,"2030-2035","85-89",1
1526,"2030-2035","85-89",2
1526,"2030-2035","85-89",3
1526,"2030-2035","90-94",1
1526,"2030-2035","90-94",2
1526,"2030-2035","90-94",3
1526,"2030-2035","95-99",1
1526,"2030-2035","95-99",2
1526,"2030-2035","95-99",3
1526,"2030-2035","100+",1
1526,"2030-2035","100+",2
1526,"2030-2035","100+",3
1526,"2035-2040","0",1
1526,"2035-2040","0",2
1526,"2035-2040","0",3
1526,"2035-2040","1-4",1
1526,"2035-2040","1-4",2
1526,"2035-2040","1-4",3
1526,"2035-2040","5-9",1
1526,"2035-2040","5-9",2
1526,"2035-2040","5-9",3
1526,"2035-2040","10-14",1
1526,"2035-2040","10-14",2
1526,"2035-2040","10-14",3
1526,"2035-2040","15-19",1
1526,"2035-2040","15-19",2
1526,"2035-2040","15-19",3
1526,"2035-2040","20-24",1
1526,"2035-2040","20-24",2
1526,"2035-2040","20-24",3
1526,"2035-2040","25-29",1
1526,"2035-2040","25-29",2
1526,"2035-2040","25-29",3
1526,"2035-2040","30-34",1
1526,"2035-2040","30-34",2
1526,"2035-2040","30-34",3
1526,"2035-2040","35-39",1
1526,"2035-2040","35-39",2
1526,"2035-2040","35-39",3
1526,"2035-2040","40-44",1
1526,"2035-2040","40-44",2
1526,"2035-2040","40-44",3
1526,"2035-2040","45-49",1
1526,"2035-2040","45-49",2
1526,"2035-2040","45-49",3
1526,"2035-2040","50-54",1
1526,"2035-2040","50-54",2
1526,"2035-2040","50-54",3
1526,"2035-2040","55-59",1
1526,"2035-2040","55-59",2
1526,"2035-2040","55-59",3
1526,"2035-2040","60-64",1
1526,"2035-2040","60-64",2
1526,"2035-2040","60-64",3
1526,"2035-2040","65-69",1
1526,"2035-2040","65-69",2
1526,"2035-2040","65-69",3
1526,"2035-2040","70-74",1
1526,"2035-2040","70-74",2
1526,"2035-2040","70-74",3
1526,"2035-2040","75-79",1
1526,"2035-2040","75-79",2
1526,"2035-2040","75-79",3
1526,"2035-2040","80-84",1
1526,"2035-2040","80-84",2
1526,"2035-2040","80-84",3
1526,"2035-2040","85-89",1
1526,"2035-2040","85-89",2
1526,"2035-2040","85-89",3
1526,"2035-2040","90-94",1
1526,"2035-2040","90-94",2
1526,"2035-2040","90-94",3
1526,"2035-2040","95-99",1
1526,"2035-2040","95-99",2
1526,"2035-2040","95-99",3
1526,"2035-2040","100+",1
1526,"2035-2040","100+",2
1526,"2035-2040","100+",3
1526,"2040-2045","0",1
1526,"2040-2045","0",2
1526,"2040-2045","0",3
1526,"2040-2045","1-4",1
1526,"2040-2045","1-4",2
1526,"2040-2045","1-4",3
1526,"2040-2045","5-9",1
1526,"2040-2045","5-9",2
1526,"2040-2045","5-9",3
1526,"2040-2045","10-14",1
1526,"2040-2045","10-14",2
1526,"2040-2045","10-14",3
1526,"2040-2045","15-19",1
1526,"2040-2045","15-19",2
1526,"2040-2045","15-19",3
1526,"2040-2045","20-24",1
1526,"2040-2045","20-24",2
1526,"2040-2045","20-24",3
1526,"2040-2045","25-29",1
1526,"2040-2045","25-29",2
1526,"2040-2045","25-29",3
1526,"2040-2045","30-34",1
1526,"2040-2045","30-34",2
1526,"2040-2045","30-34",3
1526,"2040-2045","35-39",1
1526,"2040-2045","35-39",2
1526,"2040-2045","35-39",3
1526,"2040-2045","40-44",1
1526,"2040-2045","40-44",2
1526,"2040-2045","40-44",3
1526,"2040-2045","45-49",1
1526,"2040-2045","45-49",2
1526,"2040-2045","45-49",3
1526,"2040-2045","50-54",1
1526,"2040-2045","50-54",2
1526,"2040-2045","50-54",3
1526,"2040-2045","55-59",1
1526,"2040-2045","55-59",2
1526,"2040-2045","55-59",3
1526,"2040-2045","60-64",1
1526,"2040-2045","60-64",2
1526,"2040-2045","60-64",3
1526,"2040-2045","65-69",1
1526,"2040-2045","65-69",2
1526,"2040-2045","65-69",3
1526,"2040-2045","70-74",1
1526,"2040-2045","70-74",2
1526,"2040-2045","70-74",3
1526,"2040-2045","75-79",1
1526,"2040-2045","75-79",2
1526,"2040-2045","75-79",3
1526,"2040-2045","80-84",1
1526,"2040-2045","80-84",2
1526,"2040-2045","80-84",3
1526,"2040-2045","85-89",1
1526,"2040-2045","85-89",2
1526,"2040-2045","85-89",3
1526,"2040-2045","90-94",1
1526,"2040-2045","90-94",2
1526,"2040-2045","90-94",3
1526,"2040-2045","95-99",1
1526,"2040-2045","95-99",2
1526,"2040-2045","95-99",3
1526,"2040-2045","100+",1
1526,"2040-2045","100+",2
1526,"2040-2045","100+",3
